velocity,center,corner,border,mobility,mobile,immobile
0.044868540896905736,0.0,1.0,0.0,2.63654,0.0,1.0
0.02888368991174578,0.0,1.0,0.0,2.65292,0.0,1.0
0.02643837367888153,0.0,1.0,0.0,2.91196,0.0,1.0
0.1197429497870137,0.0,1.0,0.0,3.10993,0.0,1.0
0.2828950614490356,0.0,1.0,0.0,4.03804,0.0,1.0
0.3276193976063008,0.0,1.0,0.0,4.96806,0.0,1.0
0.4481877820106252,0.0,1.0,0.0,5.82156,0.0,0.0
0.515315924264319,0.0,1.0,0.0,6.05261,0.0,0.0
0.6239672208166758,0.0,1.0,0.0,6.61736,0.0,0.0
0.7004216409261397,0.0,1.0,0.0,6.67284,0.0,0.0
0.6173274725382436,0.0,1.0,0.0,6.42641,0.0,0.0
0.4976811867655707,0.0,1.0,0.0,5.70334,0.0,0.0
0.34191990302866193,0.0,1.0,0.0,4.87078,0.0,1.0
0.17224833069517403,0.0,1.0,0.0,3.86666,0.0,1.0
0.15804896896355117,0.0,1.0,0.0,2.60798,0.0,1.0
0.09905220512772603,0.0,1.0,0.0,2.12904,0.0,1.0
0.007484365099803488,0.0,1.0,0.0,2.12477,0.0,1.0
0.0809567373784224,0.0,1.0,0.0,2.4307,0.0,1.0
0.26983093394973673,0.0,1.0,0.0,3.27964,0.0,1.0
0.3828623585350738,0.0,1.0,0.0,4.64065,0.0,1.0
0.4799698736019102,0.0,1.0,0.0,5.97255,0.0,0.0
0.43088487239316325,0.0,1.0,0.0,7.07127,0.0,0.0
0.33898450254035933,0.0,1.0,0.0,7.83044,0.0,0.0
0.47142211500608117,0.0,1.0,0.0,7.87336,0.0,0.0
0.22312488339759687,0.0,1.0,0.0,7.6207,0.0,0.0
0.40884065285655175,0.0,1.0,0.0,7.14915,0.0,0.0
0.2353013713144547,0.0,1.0,0.0,5.89078,0.0,0.0
0.09598566881326123,0.0,1.0,0.0,5.63976,0.0,0.0
0.08629789000605126,0.0,1.0,0.0,4.72891,0.0,1.0
0.2514805330493295,0.0,1.0,0.0,4.6628,0.0,1.0
0.06683139878954804,0.0,1.0,0.0,3.89494,0.0,1.0
0.1396902723661117,0.0,1.0,0.0,4.15492,0.0,1.0
0.11184097929861131,0.0,1.0,0.0,3.47635,0.0,1.0
0.08531165925503569,0.0,1.0,0.0,3.3663,0.0,1.0
0.08537642950494062,0.0,1.0,0.0,2.41968,0.0,1.0
0.055882674033449826,0.0,1.0,0.0,1.94868,0.0,1.0
0.023491486840842096,0.0,1.0,0.0,1.48071,0.0,1.0
0.012073959482845734,0.0,1.0,0.0,1.14104,0.0,1.0
0.0221520508354188,0.0,1.0,0.0,1.18373,0.0,1.0
0.0901576225828987,0.0,1.0,0.0,1.65355,0.0,1.0
0.01999851979239724,0.0,1.0,0.0,2.12792,0.0,1.0
0.03835386620449678,0.0,1.0,0.0,2.17931,0.0,1.0
0.0838171575281651,0.0,1.0,0.0,2.55528,0.0,1.0
0.13597890514003175,0.0,1.0,0.0,2.86927,0.0,1.0
0.12220900526245837,0.0,1.0,0.0,2.62147,0.0,1.0
0.11735474623756317,0.0,1.0,0.0,2.67302,0.0,1.0
0.1511029180254699,0.0,1.0,0.0,3.06729,0.0,1.0
0.10844133884177826,0.0,1.0,0.0,3.09694,0.0,1.0
0.13256969272508462,0.0,1.0,0.0,2.80736,0.0,1.0
0.14803414825411182,0.0,1.0,0.0,2.92202,0.0,1.0
0.12206670215182978,0.0,1.0,0.0,2.65679,0.0,1.0
0.1079927330715007,0.0,1.0,0.0,2.31504,0.0,1.0
0.10907564059946798,0.0,1.0,0.0,2.38242,0.0,1.0
0.1150842777729152,0.0,1.0,0.0,2.53072,0.0,1.0
0.04424668268476425,0.0,1.0,0.0,2.56741,0.0,1.0
0.10392911778682441,0.0,1.0,0.0,2.76161,0.0,1.0
0.06226206505118049,0.0,1.0,0.0,2.88196,0.0,1.0
0.11483285433978668,0.0,1.0,0.0,2.77342,0.0,1.0
0.13724336080689511,0.0,1.0,0.0,2.91551,0.0,1.0
0.12367415298444591,0.0,1.0,0.0,2.78561,0.0,1.0
0.07269071341641639,0.0,1.0,0.0,2.6903,0.0,1.0
0.11671565850081642,0.0,1.0,0.0,2.62464,0.0,1.0
0.06504239981803579,0.0,1.0,0.0,2.53799,0.0,1.0
0.04807004182077837,0.0,1.0,0.0,2.14794,0.0,1.0
0.008152679215325073,0.0,1.0,0.0,1.98215,0.0,1.0
0.050680952929015345,0.0,1.0,0.0,2.0852,0.0,1.0
0.007911370151270372,0.0,1.0,0.0,1.92211,0.0,1.0
0.01556255533708518,0.0,1.0,0.0,1.82732,0.0,1.0
0.013386881164293164,0.0,1.0,0.0,2.11035,0.0,1.0
0.05832767120104361,0.0,1.0,0.0,2.54785,0.0,1.0
0.037303822399387676,0.0,1.0,0.0,2.50004,0.0,1.0
0.028900600371080564,0.0,1.0,0.0,2.60363,0.0,1.0
0.008197507885825784,0.0,1.0,0.0,2.73928,0.0,1.0
0.014147628488669236,0.0,1.0,0.0,2.3964,0.0,1.0
0.010022912204698387,0.0,1.0,0.0,1.82199,0.0,1.0
0.004796654980964946,0.0,1.0,0.0,1.60435,0.0,1.0
0.0077308430212397646,0.0,1.0,0.0,1.54827,0.0,1.0
0.004450852040832083,0.0,1.0,0.0,1.35248,0.0,1.0
-0.006586987645307749,0.0,1.0,0.0,1.27967,0.0,1.0
-0.0018917826577407022,0.0,1.0,0.0,1.19986,0.0,1.0
0.006039988526923377,0.0,1.0,0.0,1.12681,0.0,1.0
0.005336513418596249,0.0,1.0,0.0,1.24391,0.0,1.0
0.030989520696832418,0.0,1.0,0.0,1.53472,0.0,1.0
0.011863631656553443,0.0,1.0,0.0,1.62179,0.0,1.0
0.019778683821045015,0.0,1.0,0.0,1.67408,0.0,1.0
-0.001422533364463896,0.0,1.0,0.0,1.55644,0.0,1.0
-0.004945811613603177,0.0,1.0,0.0,1.43333,0.0,1.0
0.0006870942973413145,0.0,1.0,0.0,1.14443,0.0,1.0
-0.01004596467048968,0.0,1.0,0.0,1.14675,0.0,1.0
0.013394347291622106,0.0,1.0,0.0,1.21241,0.0,1.0
0.006000775405182899,0.0,1.0,0.0,1.32315,0.0,1.0
-0.0021562239539043102,0.0,1.0,0.0,1.33813,0.0,1.0
0.0007772621427754789,0.0,1.0,0.0,1.33013,0.0,1.0
0.007975502270634377,0.0,1.0,0.0,1.25704,0.0,1.0
0.03942975429651378,0.0,1.0,0.0,1.41365,0.0,1.0
0.09535774836098083,0.0,1.0,0.0,1.87573,0.0,1.0
0.09582613617802738,0.0,1.0,0.0,2.24296,0.0,1.0
0.10949361610378064,0.0,1.0,0.0,2.56883,0.0,1.0
0.05882956087148926,0.0,1.0,0.0,2.76323,0.0,1.0
0.054830396771447444,0.0,1.0,0.0,2.75064,0.0,1.0
0.01273972107620358,0.0,1.0,0.0,2.58295,0.0,1.0
0.041766907402689485,0.0,1.0,0.0,2.5082,0.0,1.0
0.043363829081380194,0.0,1.0,0.0,2.33626,0.0,1.0
0.08624205358371942,0.0,1.0,0.0,2.44896,0.0,1.0
0.04635985197107165,0.0,1.0,0.0,2.38321,0.0,1.0
0.01626995494823906,0.0,1.0,0.0,2.32551,0.0,1.0
0.033327630998819524,0.0,1.0,0.0,2.18158,0.0,1.0
0.04778160681627561,0.0,1.0,0.0,2.39846,0.0,1.0
0.08145384106981103,0.0,1.0,0.0,2.41727,0.0,1.0
0.040578389270197406,0.0,1.0,0.0,2.83878,0.0,1.0
-0.0037663549347923763,0.0,1.0,0.0,2.86409,0.0,1.0
0.0071338080871406525,0.0,1.0,0.0,2.94324,0.0,1.0
0.006221919544144044,0.0,1.0,0.0,2.58104,0.0,1.0
0.018978723374928466,0.0,1.0,0.0,2.40036,0.0,1.0
0.02283197892678542,0.0,1.0,0.0,2.02046,0.0,1.0
0.010137871421647892,0.0,1.0,0.0,1.77723,0.0,1.0
0.012358884769373368,0.0,1.0,0.0,1.74423,0.0,1.0
0.0487863433529783,0.0,1.0,0.0,2.08552,0.0,1.0
0.04544285838374756,0.0,1.0,0.0,2.15677,0.0,1.0
0.07051245481493358,0.0,1.0,0.0,2.3838,0.0,1.0
0.12869273062363193,0.0,1.0,0.0,2.67629,0.0,1.0
0.0810189551061636,0.0,1.0,0.0,2.53802,0.0,1.0
0.09818721917948817,0.0,1.0,0.0,2.52406,0.0,1.0
0.09128456111819051,0.0,1.0,0.0,2.60409,0.0,1.0
0.03628632325186626,0.0,1.0,0.0,2.29358,0.0,1.0
0.031835043663571753,0.0,1.0,0.0,1.9938,0.0,1.0
0.06942061345939321,0.0,1.0,0.0,2.2084,0.0,1.0
0.06810542641452545,0.0,1.0,0.0,2.15383,0.0,1.0
0.039332758454291614,0.0,1.0,0.0,1.93957,0.0,1.0
0.021632612575097434,0.0,1.0,0.0,1.75315,0.0,1.0
0.05634180895765281,0.0,1.0,0.0,2.04481,0.0,1.0
0.05237742297209197,0.0,1.0,0.0,2.27173,0.0,1.0
0.05231424804853937,0.0,1.0,0.0,2.16529,0.0,1.0
0.020540356434705444,0.0,1.0,0.0,2.12316,0.0,1.0
0.029197012007345032,0.0,1.0,0.0,2.22374,0.0,1.0
0.05950885083231494,0.0,1.0,0.0,2.0301,0.0,1.0
0.021846386306310774,0.0,1.0,0.0,1.47536,0.0,1.0
0.005747565206539752,0.0,1.0,0.0,1.21656,0.0,1.0
0.043381696736526386,0.0,1.0,0.0,1.27909,0.0,1.0
0.023965617832757056,0.0,1.0,0.0,1.33816,0.0,1.0
0.03467663896235686,0.0,1.0,0.0,1.3183,0.0,1.0
0.0334788679370212,0.0,1.0,0.0,1.42499,0.0,1.0
0.024243204618063938,0.0,1.0,0.0,1.68767,0.0,1.0
0.016063009213813727,0.0,1.0,0.0,1.75777,0.0,1.0
0.04221742756458984,0.0,1.0,0.0,1.92578,0.0,1.0
0.06010199317011433,0.0,1.0,0.0,2.17909,0.0,1.0
0.06882077075091397,0.0,1.0,0.0,2.29336,0.0,1.0
0.060933477264953094,0.0,1.0,0.0,2.35285,0.0,1.0
0.0926291021679413,0.0,1.0,0.0,2.40948,0.0,1.0
0.1186858865459543,0.0,1.0,0.0,2.43126,0.0,1.0
0.14848403028547125,0.0,1.0,0.0,2.40313,0.0,1.0
0.32127638002940345,0.0,1.0,0.0,3.03261,0.0,1.0
0.28503439408752135,0.0,1.0,0.0,3.31528,0.0,1.0
0.35405714591725224,0.0,1.0,0.0,3.73167,0.0,1.0
0.3874090386392381,0.0,1.0,0.0,4.14202,0.0,1.0
0.40860454455640566,0.0,1.0,0.0,4.6335,0.0,1.0
0.3556907601020467,0.0,1.0,0.0,4.56817,0.0,1.0
0.33640007384957116,0.0,1.0,0.0,4.67398,0.0,1.0
0.24061604152463473,0.0,1.0,0.0,4.45595,0.0,1.0
0.15437461330884544,0.0,1.0,0.0,4.10187,0.0,1.0
0.07199004608246938,0.0,1.0,0.0,3.49199,0.0,1.0
0.03796715909668996,0.0,1.0,0.0,3.07233,0.0,1.0
0.08341130650413021,0.0,1.0,0.0,2.76305,0.0,1.0
0.11237541362664466,0.0,1.0,0.0,2.53475,0.0,1.0
0.1467406576476359,0.0,1.0,0.0,2.46987,0.0,1.0
0.2869768634541286,0.0,1.0,0.0,2.93028,0.0,1.0
0.08242603294892605,0.0,1.0,0.0,3.08756,0.0,1.0
0.17544217405255544,0.0,1.0,0.0,3.22381,0.0,1.0
0.2769572567656322,0.0,1.0,0.0,3.71874,0.0,1.0
0.24150112858491204,0.0,1.0,0.0,4.03722,0.0,1.0
0.24939320804992998,0.0,1.0,0.0,3.83879,0.0,1.0
0.24790157791049358,0.0,1.0,0.0,3.82133,0.0,1.0
0.12962567747447942,0.0,1.0,0.0,3.84644,0.0,1.0
0.10564217922396535,0.0,1.0,0.0,3.43699,0.0,1.0
0.08881403872895932,0.0,1.0,0.0,2.9946,0.0,1.0
0.03610700856986343,0.0,1.0,0.0,2.68345,0.0,1.0
0.06222058656601969,0.0,1.0,0.0,2.65733,0.0,1.0
0.04647471546844001,0.0,1.0,0.0,2.45221,0.0,1.0
0.02110743113990764,0.0,1.0,0.0,2.24084,0.0,1.0
0.00823276459821246,0.0,1.0,0.0,2.22094,0.0,1.0
0.021734713461647084,0.0,1.0,0.0,2.28405,0.0,1.0
0.04493650179951535,0.0,1.0,0.0,2.1485,0.0,1.0
0.01007118678012015,0.0,1.0,0.0,1.93789,0.0,1.0
0.07421680260506326,0.0,1.0,0.0,2.34016,0.0,1.0
0.14676554473873238,0.0,1.0,0.0,3.08227,0.0,1.0
0.2088377787165954,0.0,1.0,0.0,3.82496,0.0,1.0
0.24930131725203525,0.0,1.0,0.0,4.67412,0.0,1.0
0.24637644591765814,0.0,1.0,0.0,5.74238,0.0,0.0
0.2180316444851214,0.0,1.0,0.0,6.38841,0.0,0.0
0.24819830861202855,0.0,1.0,0.0,6.55301,0.0,0.0
0.22763965697471447,0.0,1.0,0.0,6.68988,0.0,0.0
0.26246595031153147,0.0,1.0,0.0,6.51371,0.0,0.0
0.26571339663435145,0.0,1.0,0.0,6.09039,0.0,0.0
0.16082738933878366,0.0,1.0,0.0,5.58167,0.0,0.0
0.07390156611784121,0.0,1.0,0.0,5.50262,0.0,0.0
0.15109972737276525,0.0,1.0,0.0,5.1845,0.0,0.0
0.2033482607381991,0.0,1.0,0.0,5.02838,0.0,0.0
0.13047630548554623,0.0,1.0,0.0,5.21103,0.0,0.0
0.23277309811126884,0.0,1.0,0.0,5.6102,0.0,0.0
0.24040450125031465,0.0,1.0,0.0,5.72867,0.0,0.0
0.2020078675369644,0.0,1.0,0.0,5.81783,0.0,0.0
0.12993006574250557,0.0,1.0,0.0,5.45557,0.0,0.0
0.09794249611703947,0.0,1.0,0.0,5.11041,0.0,0.0
0.010097733010623057,0.0,1.0,0.0,4.63688,0.0,1.0
0.14827217094588072,0.0,1.0,0.0,4.48642,0.0,1.0
0.052195555767925395,0.0,1.0,0.0,4.43283,0.0,1.0
0.26704645133436533,0.0,1.0,0.0,5.13162,0.0,0.0
0.2618594072323724,0.0,1.0,0.0,5.66251,0.0,0.0
0.23246711451689037,0.0,1.0,0.0,6.45169,0.0,0.0
0.2048306379847919,0.0,1.0,0.0,6.78209,0.0,0.0
0.18431123137574534,0.0,1.0,0.0,6.4392,0.0,0.0
0.11403391490253563,0.0,1.0,0.0,5.49707,0.0,0.0
0.11694028045122566,0.0,1.0,0.0,5.08381,0.0,0.0
0.15257668050976012,0.0,1.0,0.0,4.61863,0.0,1.0
0.20932818203730422,0.0,1.0,0.0,4.21835,0.0,1.0
0.06284148758234978,0.0,1.0,0.0,4.88639,0.0,1.0
0.30862225140265553,0.0,1.0,0.0,5.85053,0.0,0.0
0.2860388115589536,0.0,1.0,0.0,6.54995,0.0,0.0
0.12103548319767826,0.0,1.0,0.0,6.90857,0.0,0.0
0.039807846642017974,0.0,1.0,0.0,7.12124,0.0,0.0
0.3285510681960664,0.0,1.0,0.0,7.81854,0.0,0.0
0.14507194628308995,0.0,1.0,0.0,7.80826,0.0,0.0
0.09328382410294096,0.0,1.0,0.0,6.92136,0.0,0.0
0.122350670242546,0.0,1.0,0.0,6.18134,0.0,0.0
0.11942803236506212,0.0,1.0,0.0,5.94726,0.0,0.0
0.13230040163680992,0.0,1.0,0.0,4.78504,0.0,1.0
0.11398765043831781,0.0,1.0,0.0,4.33518,0.0,1.0
0.045889868827672764,0.0,1.0,0.0,4.24455,0.0,1.0
0.10016957170490381,0.0,1.0,0.0,4.30361,0.0,1.0
0.04708221574341046,0.0,1.0,0.0,3.91603,0.0,1.0
0.02223309341411759,0.0,1.0,0.0,3.31103,0.0,1.0
0.021219103984571327,0.0,1.0,0.0,2.64725,0.0,1.0
0.030398930881196752,0.0,1.0,0.0,2.61946,0.0,1.0
0.06735626115946736,0.0,1.0,0.0,2.27541,0.0,1.0
0.06429993493365753,0.0,1.0,0.0,2.04403,0.0,1.0
0.08171356019997172,0.0,1.0,0.0,2.15742,0.0,1.0
0.0815064868394382,0.0,1.0,0.0,2.35031,0.0,1.0
0.11316414297524074,0.0,1.0,0.0,2.34682,0.0,1.0
0.11084485752421123,0.0,1.0,0.0,2.36759,0.0,1.0
0.10350571817291382,0.0,1.0,0.0,2.52416,0.0,1.0
0.11231351496417392,0.0,1.0,0.0,2.92303,0.0,1.0
0.1341248168533441,0.0,1.0,0.0,3.23896,0.0,1.0
0.1712486992027988,0.0,1.0,0.0,3.81241,0.0,1.0
0.14747195524754778,0.0,1.0,0.0,4.50832,0.0,1.0
0.14333910279918002,0.0,1.0,0.0,4.72779,0.0,1.0
0.11801457321689031,0.0,1.0,0.0,4.66191,0.0,1.0
0.09885853250855214,0.0,1.0,0.0,4.58057,0.0,1.0
0.10536650683028127,0.0,1.0,0.0,4.06486,0.0,1.0
0.07893609702055064,0.0,1.0,0.0,3.45078,0.0,1.0
0.04991168656191779,0.0,1.0,0.0,2.95236,0.0,1.0
0.05779132248138745,0.0,1.0,0.0,2.45594,0.0,1.0
0.06828920801031484,0.0,1.0,0.0,2.18244,0.0,1.0
0.019580767633773914,0.0,1.0,0.0,1.86037,0.0,1.0
0.035501741751786255,0.0,1.0,0.0,1.55199,0.0,1.0
0.043092942666753134,0.0,1.0,0.0,1.59474,0.0,1.0
0.009676566853605729,0.0,1.0,0.0,1.49832,0.0,1.0
0.06627813961055709,0.0,1.0,0.0,1.62084,0.0,1.0
0.024281173385249585,0.0,1.0,0.0,1.67421,0.0,1.0
0.07401004830980022,0.0,1.0,0.0,1.97931,0.0,1.0
0.0834183259400805,0.0,1.0,0.0,2.14134,0.0,1.0
0.048276157985500494,0.0,1.0,0.0,2.51458,0.0,1.0
0.04009851510341403,0.0,1.0,0.0,2.51448,0.0,1.0
0.11216610680921787,0.0,1.0,0.0,2.8617,0.0,1.0
0.00852295446170281,0.0,1.0,0.0,2.8906,0.0,1.0
-0.005357756784303991,0.0,1.0,0.0,2.74597,0.0,1.0
0.0210426608900027,0.0,1.0,0.0,2.59923,0.0,1.0
0.04029569744056305,0.0,1.0,0.0,2.37891,0.0,1.0
-0.007695611834074727,0.0,1.0,0.0,2.14033,0.0,1.0
0.02050535497453514,0.0,1.0,0.0,1.90907,0.0,1.0
0.018173338819213965,0.0,1.0,0.0,2.00075,0.0,1.0
0.006047901345630973,0.0,1.0,0.0,1.92644,0.0,1.0
0.04859522325596816,0.0,1.0,0.0,1.94402,0.0,1.0
0.08140342875707715,0.0,1.0,0.0,2.00406,0.0,1.0
0.05230882393894141,0.0,1.0,0.0,2.32485,0.0,1.0
0.029019292651694534,0.0,1.0,0.0,2.30161,0.0,1.0
0.048906311894674155,0.0,1.0,0.0,2.57465,0.0,1.0
0.015086988551453113,0.0,1.0,0.0,2.59469,0.0,1.0
-0.005652349748526794,0.0,1.0,0.0,2.454,0.0,1.0
0.02362517518916805,0.0,1.0,0.0,2.22203,0.0,1.0
0.036582096757589805,0.0,1.0,0.0,2.13801,0.0,1.0
0.02225383265669799,0.0,1.0,0.0,1.88847,0.0,1.0
0.010298456972274272,0.0,1.0,0.0,1.93126,0.0,1.0
0.004123618699440436,0.0,1.0,0.0,1.88662,0.0,1.0
0.05723232012752808,0.0,1.0,0.0,1.90938,0.0,1.0
0.09787325895334797,0.0,1.0,0.0,2.09273,0.0,1.0
0.0427844065502109,0.0,1.0,0.0,1.9345,0.0,1.0
0.054499207020702,0.0,1.0,0.0,1.92203,0.0,1.0
0.007754517664308467,0.0,1.0,0.0,1.91985,0.0,1.0
0.011488666150699834,0.0,1.0,0.0,1.74809,0.0,1.0
0.021223251833087407,0.0,1.0,0.0,1.51045,0.0,1.0
0.07432241320958807,0.0,1.0,0.0,1.9144,0.0,1.0
0.005717764510278072,0.0,1.0,0.0,2.06146,0.0,1.0
0.20114511504561983,0.0,1.0,0.0,2.60678,0.0,1.0
0.13078898945060458,0.0,1.0,0.0,2.77319,0.0,1.0
0.11325571470786498,0.0,1.0,0.0,2.87303,0.0,1.0
0.1553697778874341,0.0,1.0,0.0,2.7305,0.0,1.0
0.14799330789949197,0.0,1.0,0.0,2.56004,0.0,1.0
0.14237967353088374,0.0,1.0,0.0,2.0471,0.0,1.0
0.1698671465816738,0.0,1.0,0.0,2.08093,0.0,1.0
0.10990712469430675,0.0,1.0,0.0,1.94362,0.0,1.0
0.061525343341670626,0.0,1.0,0.0,1.79648,0.0,1.0
0.04981022380590907,0.0,1.0,0.0,1.71342,0.0,1.0
0.08147840909563706,0.0,1.0,0.0,1.93154,0.0,1.0
0.0790378788418298,0.0,1.0,0.0,2.04283,0.0,1.0
0.013823394360819986,0.0,1.0,0.0,2.38423,0.0,1.0
0.013263402904622173,0.0,1.0,0.0,2.67394,0.0,1.0
0.012498124853405457,0.0,1.0,0.0,2.94735,0.0,1.0
0.032182186677840584,0.0,1.0,0.0,3.11694,0.0,1.0
0.09458816292861282,0.0,1.0,0.0,3.17344,0.0,1.0
0.11708322169239518,0.0,1.0,0.0,3.25613,0.0,1.0
0.19256066394368707,0.0,1.0,0.0,3.66348,0.0,1.0
0.1436642303097866,0.0,1.0,0.0,3.93903,0.0,1.0
0.1192247877877742,0.0,1.0,0.0,4.37443,0.0,1.0
0.08975464314629804,0.0,1.0,0.0,4.85155,0.0,1.0
0.0996348183116,0.0,1.0,0.0,5.1345,0.0,0.0
-0.005827229423270125,0.0,1.0,0.0,4.9081,0.0,1.0
