signal
0.6678177694988792
0.6759570574204975
0.6850057783896543
0.6947865217844464
0.7051003135489461
0.7157239436849121
0.726406749294076
0.7368807175200969
0.7468642072189278
0.7560999550155412
0.7643511718210697
0.7713767802347159
0.7769839970103024
0.7809803033162284
0.7832761582842315
0.7837805350890675
0.782522626437001
0.779537186928499
0.7749799518947122
0.7690307975111471
0.7619414116970389
0.7539693139422899
0.7454182907139375
0.7366056279469375
0.7278424321502714
0.7194434718002266
0.7117396373858929
0.7050488981955837
0.6996894828282965
0.69594498912363
0.694091000809238
0.6943160213166438
0.6967879991481736
0.701572063933515
0.7087185696031696
0.7181816344084907
0.7298993638981688
0.7437437680641942
0.7595640259197496
0.7771802372628461
0.7964003127827115
0.8170095405883909
0.8387757746765557
0.861468003824181
0.8848548950848565
0.9087160164872256
0.9328428822822576
0.957029443953409
0.9810798540573924
1.0048089143842782
1.0280397007862996
1.0505989674896186
1.072343723023811
1.0931559460481397
1.1129421869666825
1.1316355815661991
1.1491959064902133
1.1656170713279297
1.1809108104417094
1.1951110491507584
1.208271592538477
1.220466959025921
1.2317792637284044
1.2422988248344506
1.2521121127603638
1.2612917018917251
1.2699031924768378
1.2779831281029812
1.285548597319328
1.2925806972112708
1.2990582140347173
1.3049477637584268
1.3102252397065983
1.3148777910469638
1.3188893864719369
1.3222311087430312
1.3248818943486262
1.326830740172298
1.3280876931196737
1.3286744860602637
1.3286281899395282
1.3280335118736237
1.327001191060176
1.3256683674459322
1.3241705313584098
1.322645407837383
1.321207458866146
1.319968031101119
1.31904278596581
1.3185275513868102
1.318523111681362
1.3190927065540232
1.3202816124046706
1.3221134611029048
1.3245764892333485
1.3276094758680748
1.3311144161883213
1.3349997780181855
1.3391356656712572
1.3433545773428728
1.3474604020689827
1.3512200465418789
1.3544073129906373
1.3567517651528707
1.3579961535671214
1.3578430501442176
1.3560412043873562
1.3523068008159902
1.3464294904454508
1.3381921997210937
1.3274597464639064
1.3141331356982104
1.2981759460392042
1.2796217378265553
1.2585646171847582
1.2351957415159815
1.2096948402195788
1.1823493037561394
1.153436251367327
1.1233195697811822
1.09234292567945
1.060913732597364
1.0294616560123424
0.9984235607377762
0.9682521346874875
0.9393614653271227
0.9121495980083394
0.8869681857507401
0.864110701289398
0.8438327973289722
0.82632271710863
0.8117466326123574
0.8001778576927233
0.7916644991006612
0.7861232429325486
0.7834677458196752
0.7834863980136831
0.7859636638159861
0.7906282613853081
0.797222602795289
0.8054648957217708
0.8150766597411808
0.8257631070141938
0.8372276391008959
0.8491800357091174
0.8613522010329806
0.8735036146307746
0.8854302593607142
0.8969704469974485
0.9080117603265725
0.9184789420348839
0.9283316741544199
0.9375509908087266
0.9461609738772983
0.9542119117030915
0.961774278789194
0.9689500107087466
0.9758650687601435
0.9826676737994069
0.9895200874011765
0.9965872726415833
1.004028350496199
1.0119932256521396
1.020612089837805
1.0299865837528406
1.040205667371418
1.0513507663404418
1.0634910282314447
1.0766645270748685
1.0908796517174086
1.1061469191695212
1.1224571720370418
1.139792425086005
1.1581032269192972
1.1773480221218455
1.1974683946169558
1.2184030108423083
1.2400663609906664
1.2623539211023813
1.285135705075033
1.3082573840326885
1.3315432799868407
1.3548043361022681
1.3778375594842336
1.4004412857585617
1.4224184504925332
1.4435880647546353
1.4637809028068844
1.4828498205875527
1.5006135196318866
1.516919742288196
1.5315993086019275
1.544511118383355
1.5554693303390126
1.5643181433917432
1.570903127120071
1.5750938713926834
1.5767851073879406
1.5759006734005103
1.5724219064277394
1.5663453039421138
1.5577787090579738
1.5468269383841613
1.5337090379055676
1.518609245807138
1.5018207945928468
1.4836094003215614
1.4642793081082441
1.4440837355670608
1.4232923635203687
1.4021399026385857
1.3808725159171062
1.3597407341231365
1.3389950403100697
1.3188945683297715
1.2996926716668018
1.2816125742024362
1.2648606594470149
1.2495902884627101
1.235987079152451
1.2241326430236927
1.214133479318906
1.2059839563209542
1.1996892321311958
1.195141469146966
1.192226570272736
1.1907619726326197
1.1905671479857354
1.1914066696553451
1.1930307680728731
1.1951900185049669
1.1976430457975509
1.200152567063577
1.2024892742127284
1.204415417696633
1.2057160217803577
1.2061701385291912
1.2055819330770394
1.2037583919820498
1.2005668221484707
1.1958902970911784
1.189689438084598
1.1819461886888858
1.1726985632548976
1.1620066985154691
1.149983155907195
1.1367729106418263
1.1225640324319808
1.1075824544184767
1.092064300863874
1.0762573345593414
1.0604208551523788
1.0448078771067804
